stage,class,filename,rock_type,mineral
test,igneous,120Komatiite.png,igneous,komatiite
test,igneous,196Komatiite.png,igneous,komatiite
test,igneous,125Komatiite.png,igneous,komatiite
test,igneous,51Komatiite.png,igneous,komatiite
test,igneous,236Komatiite.png,igneous,komatiite
test,igneous,93Pegmatite.png,igneous,pegmatite
test,igneous,152Pegmatite.png,igneous,pegmatite
test,igneous,42Pegmatite.png,igneous,pegmatite
test,igneous,206Pegmatite.png,igneous,pegmatite
test,igneous,235Pegmatite.png,igneous,pegmatite
test,igneous,26Pegmatite.png,igneous,pegmatite
test,igneous,16Pegmatite.png,igneous,pegmatite
test,igneous,43Pegmatite.png,igneous,pegmatite
test,igneous,63Pegmatite.png,igneous,pegmatite
test,igneous,207Pegmatite.png,igneous,pegmatite
test,igneous,111Pegmatite.png,igneous,pegmatite
test,igneous,205Pegmatite.png,igneous,pegmatite
test,igneous,100Pegmatite.png,igneous,pegmatite
test,igneous,166Pegmatite.png,igneous,pegmatite
test,igneous,58Pegmatite.png,igneous,pegmatite
test,igneous,Pegmatite10.png,igneous,pegmatite
test,igneous,Pegmatite32.png,igneous,pegmatite
test,igneous,23Pegmatite.png,igneous,pegmatite
test,igneous,Pegmatite36.png,igneous,pegmatite
test,igneous,148Pegmatite.png,igneous,pegmatite
test,igneous,120Pegmatite.png,igneous,pegmatite
test,igneous,10Pegmatite.png,igneous,pegmatite
test,igneous,158Pegmatite.png,igneous,pegmatite
test,igneous,Pegmatite5.png,igneous,pegmatite
test,igneous,225Pegmatite.png,igneous,pegmatite
test,igneous,Pegmatite26.png,igneous,pegmatite
test,igneous,126Pegmatite.png,igneous,pegmatite
test,igneous,214Pegmatite.png,igneous,pegmatite
test,igneous,173Pegmatite.png,igneous,pegmatite
test,igneous,88Pegmatite.png,igneous,pegmatite
test,igneous,161Porphyry.png,igneous,porphyry
test,igneous,Porphyry32.png,igneous,porphyry
test,igneous,165Porphyry.png,igneous,porphyry
test,igneous,69Porphyry.png,igneous,porphyry
test,igneous,128Porphyry.png,igneous,porphyry
test,igneous,39Porphyry.png,igneous,porphyry
test,igneous,Porphyry20.png,igneous,porphyry
test,igneous,125Porphyry.png,igneous,porphyry
test,igneous,229Porphyry.png,igneous,porphyry
test,igneous,56Porphyry.png,igneous,porphyry
test,igneous,144Porphyry.png,igneous,porphyry
test,igneous,148Porphyry.png,igneous,porphyry
test,igneous,180Porphyry.png,igneous,porphyry
test,igneous,110Porphyry.png,igneous,porphyry
test,igneous,Porphyry13.png,igneous,porphyry
test,igneous,Porphyry17.png,igneous,porphyry
test,igneous,Porphyry45.png,igneous,porphyry
test,igneous,233Porphyry.png,igneous,porphyry
test,igneous,205Porphyry.png,igneous,porphyry
test,igneous,90Porphyry.png,igneous,porphyry
test,igneous,267Porphyry.png,igneous,porphyry
test,igneous,108Porphyry.png,igneous,porphyry
test,igneous,182Porphyry.png,igneous,porphyry
test,igneous,158Porphyry.png,igneous,porphyry
test,igneous,95Porphyry.png,igneous,porphyry
test,igneous,50Porphyry.png,igneous,porphyry
test,igneous,47Pumice.png,igneous,pumice
test,igneous,49Pumice.png,igneous,pumice
test,igneous,38Pumice.png,igneous,pumice
test,igneous,8Pumice.png,igneous,pumice
test,igneous,176Pumice.png,igneous,pumice
test,igneous,203Pumice.png,igneous,pumice
test,igneous,219Pumice.png,igneous,pumice
test,igneous,247Pumice.png,igneous,pumice
test,igneous,18Pumice.png,igneous,pumice
test,igneous,Pumice38.png,igneous,pumice
test,igneous,63Pumice.png,igneous,pumice
test,igneous,92Pumice.png,igneous,pumice
test,igneous,Pumice14.png,igneous,pumice
test,igneous,197Pumice.png,igneous,pumice
test,igneous,162Pumice.png,igneous,pumice
test,igneous,43Pumice.png,igneous,pumice
test,igneous,91Pumice.png,igneous,pumice
test,igneous,Pumice42.png,igneous,pumice
test,igneous,53Pumice.png,igneous,pumice
test,igneous,83Pumice.png,igneous,pumice
test,igneous,84Pumice.png,igneous,pumice
test,igneous,Pumice13.png,igneous,pumice
test,igneous,Pumice33.png,igneous,pumice
test,igneous,167Pumice.png,igneous,pumice
test,igneous,Pumice35.png,igneous,pumice
test,igneous,267Pumice.png,igneous,pumice
test,igneous,264Pumice.png,igneous,pumice
test,igneous,10Pumice.png,igneous,pumice
test,igneous,153Pyroxenite.png,igneous,pyroxenite
test,igneous,135Pyroxenite.png,igneous,pyroxenite
test,igneous,108Pyroxenite.png,igneous,pyroxenite
test,igneous,27Pyroxenite.png,igneous,pyroxenite
test,igneous,Pyroxenite8.png,igneous,pyroxenite
test,igneous,63Pyroxenite.png,igneous,pyroxenite
test,igneous,94Pyroxenite.png,igneous,pyroxenite
test,igneous,82Pyroxenite.png,igneous,pyroxenite
test,igneous,207Pyroxenite.png,igneous,pyroxenite
test,igneous,30Pyroxenite.png,igneous,pyroxenite
test,igneous,79Pyroxenite.png,igneous,pyroxenite
test,igneous,18Pyroxenite.png,igneous,pyroxenite
test,igneous,58Pyroxenite.png,igneous,pyroxenite
test,igneous,109Pyroxenite.png,igneous,pyroxenite
test,igneous,149Pyroxenite.png,igneous,pyroxenite
test,igneous,42Pyroxenite.png,igneous,pyroxenite
test,igneous,11Pyroxenite.png,igneous,pyroxenite
test,igneous,8Pyroxenite.png,igneous,pyroxenite
test,igneous,246Pyroxenite.png,igneous,pyroxenite
test,igneous,232Pyroxenite.png,igneous,pyroxenite
test,igneous,73Pyroxenite.png,igneous,pyroxenite
test,igneous,83Quartz_diorite.png,igneous,quartz_diorite
test,igneous,176Quartz_diorite.png,igneous,quartz_diorite
test,igneous,Quartz_diorite18.png,igneous,quartz_diorite
test,igneous,141Quartz_diorite.png,igneous,quartz_diorite
test,igneous,48Quartz_diorite.png,igneous,quartz_diorite
test,igneous,16Quartz_diorite.png,igneous,quartz_diorite
test,igneous,116Quartz_diorite.png,igneous,quartz_diorite
test,igneous,147Quartz_diorite.png,igneous,quartz_diorite
test,igneous,40Quartz_diorite.png,igneous,quartz_diorite
test,igneous,14Quartz_diorite.png,igneous,quartz_diorite
test,igneous,69Quartz_diorite.png,igneous,quartz_diorite
test,igneous,93Quartz_diorite.png,igneous,quartz_diorite
test,igneous,54Quartz_diorite.png,igneous,quartz_diorite
test,igneous,36Quartz_diorite.png,igneous,quartz_diorite
test,igneous,31Quartz_diorite.png,igneous,quartz_diorite
test,igneous,155Quartz_diorite.png,igneous,quartz_diorite
test,igneous,132Quartz_diorite.png,igneous,quartz_diorite
test,igneous,125Quartz_diorite.png,igneous,quartz_diorite
test,igneous,67Quartz_diorite.png,igneous,quartz_diorite
test,igneous,138Quartz_diorite.png,igneous,quartz_diorite
test,igneous,Quartz_diorite10.png,igneous,quartz_diorite
test,igneous,53Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,24Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,Quartz_monzonite17.png,igneous,quartz_monzonite
test,igneous,208Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,12Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,63Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,Quartz_monzonite26.png,igneous,quartz_monzonite
test,igneous,186Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,85Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,41Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,56Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,10Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,147Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,179Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,16Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,203Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,58Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,198Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,183Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,Quartz_monzonite39.png,igneous,quartz_monzonite
test,igneous,188Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,7Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,Quartz_monzonite5.png,igneous,quartz_monzonite
test,igneous,167Quartz_monzonite.png,igneous,quartz_monzonite
test,igneous,32Rhyolite.png,igneous,rhyolite
test,igneous,176Rhyolite.png,igneous,rhyolite
test,igneous,104Rhyolite.png,igneous,rhyolite
test,igneous,231Rhyolite.png,igneous,rhyolite
test,igneous,Rhyolite4.png,igneous,rhyolite
test,igneous,85Rhyolite.png,igneous,rhyolite
test,igneous,166Rhyolite.png,igneous,rhyolite
test,igneous,30Rhyolite.png,igneous,rhyolite
test,igneous,11Rhyolite.png,igneous,rhyolite
test,igneous,74Rhyolite.png,igneous,rhyolite
test,igneous,116Rhyolite.png,igneous,rhyolite
test,igneous,244Rhyolite.png,igneous,rhyolite
test,igneous,105Rhyolite.png,igneous,rhyolite
test,igneous,48Rhyolite.png,igneous,rhyolite
test,igneous,Rhyolite38.png,igneous,rhyolite
test,igneous,157Rhyolite.png,igneous,rhyolite
test,igneous,80Rhyolite.png,igneous,rhyolite
test,igneous,235Rhyolite.png,igneous,rhyolite
test,igneous,113Rhyolite.png,igneous,rhyolite
test,igneous,16Rhyolite.png,igneous,rhyolite
test,igneous,65Rhyolite.png,igneous,rhyolite
test,igneous,61Rhyolite.png,igneous,rhyolite
test,igneous,83Rhyolite.png,igneous,rhyolite
test,igneous,150Rhyolite.png,igneous,rhyolite
test,igneous,46Rhyolite.png,igneous,rhyolite
test,igneous,49Rhyolite.png,igneous,rhyolite
test,igneous,230Rhyolite.png,igneous,rhyolite
test,igneous,37Rhyolite.png,igneous,rhyolite
test,igneous,97Rhyolite.png,igneous,rhyolite
test,igneous,Rhyolite7.png,igneous,rhyolite
test,igneous,24Tephrite.png,igneous,tephrite
test,igneous,8Tephrite.png,igneous,tephrite
test,igneous,67Tephrite.png,igneous,tephrite
test,igneous,Tephrite13.png,igneous,tephrite
test,igneous,Tephrite1.png,igneous,tephrite
test,igneous,12Tephrite.png,igneous,tephrite
test,igneous,7Tephrite.png,igneous,tephrite
test,igneous,53Tephrite.png,igneous,tephrite
test,igneous,112Granite.png,igneous,granite
test,igneous,93Granite.png,igneous,granite
test,igneous,Granite5.png,igneous,granite
test,igneous,119Granite.png,igneous,granite
test,igneous,69Granite.png,igneous,granite
test,igneous,130Granite.png,igneous,granite
test,igneous,Granite48.png,igneous,granite
test,igneous,Granite24.png,igneous,granite
test,igneous,178Granite.png,igneous,granite
test,igneous,Granite12.png,igneous,granite
test,igneous,26Granite.png,igneous,granite
test,igneous,35Granite.png,igneous,granite
test,igneous,128Granite.png,igneous,granite
test,igneous,Granite27.png,igneous,granite
test,igneous,Granite13.png,igneous,granite
test,igneous,180Scoria.png,igneous,scoria
test,igneous,Scoria10.png,igneous,scoria
test,igneous,155Scoria.png,igneous,scoria
test,igneous,Scoria8.png,igneous,scoria
test,igneous,12Scoria.png,igneous,scoria
test,igneous,108Scoria.png,igneous,scoria
test,igneous,45Scoria.png,igneous,scoria
test,igneous,13Scoria.png,igneous,scoria
test,igneous,175Scoria.png,igneous,scoria
test,igneous,114Scoria.png,igneous,scoria
test,igneous,195Scoria.png,igneous,scoria
test,igneous,143Scoria.png,igneous,scoria
test,igneous,109Scoria.png,igneous,scoria
test,igneous,56Scoria.png,igneous,scoria
test,igneous,176Scoria.png,igneous,scoria
test,igneous,224Scoria.png,igneous,scoria
test,igneous,196Scoria.png,igneous,scoria
test,igneous,63Scoria.png,igneous,scoria
test,igneous,205Scoria.png,igneous,scoria
test,igneous,186Scoria.png,igneous,scoria
test,igneous,192Scoria.png,igneous,scoria
test,igneous,98Scoria.png,igneous,scoria
test,igneous,51Scoria.png,igneous,scoria
test,igneous,183Scoria.png,igneous,scoria
test,sedimentary,Limestone49.png,sedimentary,limestone
test,sedimentary,227Limestone.png,sedimentary,limestone
test,sedimentary,40Limestone.png,sedimentary,limestone
test,sedimentary,Limestone30.png,sedimentary,limestone
test,sedimentary,171Limestone.png,sedimentary,limestone
test,sedimentary,36Limestone.png,sedimentary,limestone
test,sedimentary,133Limestone.png,sedimentary,limestone
test,sedimentary,201Limestone.png,sedimentary,limestone
test,sedimentary,135Limestone.png,sedimentary,limestone
test,sedimentary,50Limestone.png,sedimentary,limestone
test,sedimentary,152Limestone.png,sedimentary,limestone
test,sedimentary,228Limestone.png,sedimentary,limestone
test,sedimentary,162Limestone.png,sedimentary,limestone
test,sedimentary,139Limestone.png,sedimentary,limestone
test,sedimentary,220Limestone.png,sedimentary,limestone
test,sedimentary,Limestone24.png,sedimentary,limestone
test,sedimentary,88Limestone.png,sedimentary,limestone
test,sedimentary,Limestone51.png,sedimentary,limestone
test,sedimentary,154Limestone.png,sedimentary,limestone
test,sedimentary,14Limestone.png,sedimentary,limestone
test,sedimentary,236Limestone.png,sedimentary,limestone
test,sedimentary,98Limestone.png,sedimentary,limestone
test,sedimentary,157Limestone.png,sedimentary,limestone
test,sedimentary,Limestone37.png,sedimentary,limestone
test,sedimentary,93Limestone.png,sedimentary,limestone
test,sedimentary,85Limestone.png,sedimentary,limestone
test,sedimentary,22Limestone.png,sedimentary,limestone
test,sedimentary,193Limestone.png,sedimentary,limestone
test,sedimentary,58Limestone.png,sedimentary,limestone
test,igneous,Obsidian53.png,igneous,obsidian
test,igneous,Obsidian31.png,igneous,obsidian
test,igneous,Obsidian1.png,igneous,obsidian
test,igneous,Obsidian41.png,igneous,obsidian
test,igneous,Obsidian21.png,igneous,obsidian
test,igneous,Obsidian34.png,igneous,obsidian
test,igneous,Quartzolite5.png,igneous,quartzolite
test,igneous,Quartzolite35.png,igneous,quartzolite
test,igneous,Quartzolite9.png,igneous,quartzolite
test,igneous,Quartzolite22.png,igneous,quartzolite
test,igneous,Quartzolite46.png,igneous,quartzolite
test,igneous,Quartzolite27.png,igneous,quartzolite
test,igneous,Tuff35.png,igneous,tuff
test,igneous,Tuff36.png,igneous,tuff
test,igneous,Tuff23.png,igneous,tuff
test,igneous,Tuff43.png,igneous,tuff
test,igneous,Tuff39.png,igneous,tuff
test,metamorphic,100Amphibolite.png,metamorphic,amphibolite
test,metamorphic,84Amphibolite.png,metamorphic,amphibolite
test,metamorphic,178Amphibolite.png,metamorphic,amphibolite
test,metamorphic,168Amphibolite.png,metamorphic,amphibolite
test,metamorphic,16Amphibolite.png,metamorphic,amphibolite
test,metamorphic,143Amphibolite.png,metamorphic,amphibolite
test,metamorphic,Amphibolite34.png,metamorphic,amphibolite
test,metamorphic,209Amphibolite.png,metamorphic,amphibolite
test,metamorphic,101Amphibolite.png,metamorphic,amphibolite
test,metamorphic,17Amphibolite.png,metamorphic,amphibolite
test,metamorphic,199Amphibolite.png,metamorphic,amphibolite
test,metamorphic,83Amphibolite.png,metamorphic,amphibolite
test,metamorphic,230Amphibolite.png,metamorphic,amphibolite
test,metamorphic,257Amphibolite.png,metamorphic,amphibolite
test,metamorphic,40Amphibolite.png,metamorphic,amphibolite
test,metamorphic,Amphibolite14.png,metamorphic,amphibolite
test,metamorphic,15Amphibolite.png,metamorphic,amphibolite
test,metamorphic,Amphibolite35.png,metamorphic,amphibolite
test,metamorphic,224Amphibolite.png,metamorphic,amphibolite
test,metamorphic,184Amphibolite.png,metamorphic,amphibolite
test,metamorphic,232Amphibolite.png,metamorphic,amphibolite
test,metamorphic,201Amphibolite.png,metamorphic,amphibolite
test,metamorphic,149Amphibolite.png,metamorphic,amphibolite
test,metamorphic,172Amphibolite.png,metamorphic,amphibolite
test,metamorphic,137Amphibolite.png,metamorphic,amphibolite
test,metamorphic,195Amphibolite.png,metamorphic,amphibolite
test,metamorphic,Amphibolite23.png,metamorphic,amphibolite
test,metamorphic,Amphibolite32.png,metamorphic,amphibolite
test,metamorphic,220Amphibolite.png,metamorphic,amphibolite
test,metamorphic,Anthracite21.png,metamorphic,anthracite
test,metamorphic,41Anthracite.png,metamorphic,anthracite
test,metamorphic,Anthracite12.png,metamorphic,anthracite
test,metamorphic,75Anthracite.png,metamorphic,anthracite
test,metamorphic,7Anthracite.png,metamorphic,anthracite
test,metamorphic,47Anthracite.png,metamorphic,anthracite
test,metamorphic,85Anthracite.png,metamorphic,anthracite
test,metamorphic,42Anthracite.png,metamorphic,anthracite
test,metamorphic,105Anthracite.png,metamorphic,anthracite
test,metamorphic,Anthracite26.png,metamorphic,anthracite
test,metamorphic,Anthracite5.png,metamorphic,anthracite
test,metamorphic,68Anthracite.png,metamorphic,anthracite
test,metamorphic,4Anthracite.png,metamorphic,anthracite
test,metamorphic,148Anthracite.png,metamorphic,anthracite
test,metamorphic,191Anthracite.png,metamorphic,anthracite
test,metamorphic,209Anthracite.png,metamorphic,anthracite
test,metamorphic,154Anthracite.png,metamorphic,anthracite
test,metamorphic,12Anthracite.png,metamorphic,anthracite
test,metamorphic,93Anthracite.png,metamorphic,anthracite
test,metamorphic,203Anthracite.png,metamorphic,anthracite
test,metamorphic,200Anthracite.png,metamorphic,anthracite
test,metamorphic,20Blueschist.png,metamorphic,blueschist
test,metamorphic,18Blueschist.png,metamorphic,blueschist
test,metamorphic,Blueschist22.png,metamorphic,blueschist
test,metamorphic,142Blueschist.png,metamorphic,blueschist
test,metamorphic,165Blueschist.png,metamorphic,blueschist
test,metamorphic,252Blueschist.png,metamorphic,blueschist
test,metamorphic,106Blueschist.png,metamorphic,blueschist
test,metamorphic,87Blueschist.png,metamorphic,blueschist
test,metamorphic,73Blueschist.png,metamorphic,blueschist
test,metamorphic,171Blueschist.png,metamorphic,blueschist
test,metamorphic,4Blueschist.png,metamorphic,blueschist
test,metamorphic,185Blueschist.png,metamorphic,blueschist
test,metamorphic,211Blueschist.png,metamorphic,blueschist
test,metamorphic,15Blueschist.png,metamorphic,blueschist
test,metamorphic,195Blueschist.png,metamorphic,blueschist
test,metamorphic,52Blueschist.png,metamorphic,blueschist
test,metamorphic,30Blueschist.png,metamorphic,blueschist
test,metamorphic,Blueschist12.png,metamorphic,blueschist
test,metamorphic,111Blueschist.png,metamorphic,blueschist
test,metamorphic,192Blueschist.png,metamorphic,blueschist
test,metamorphic,221Blueschist.png,metamorphic,blueschist
test,metamorphic,234Blueschist.png,metamorphic,blueschist
test,metamorphic,9Blueschist.png,metamorphic,blueschist
test,metamorphic,129Blueschist.png,metamorphic,blueschist
test,metamorphic,10Blueschist.png,metamorphic,blueschist
test,metamorphic,169Blueschist.png,metamorphic,blueschist
test,metamorphic,145Eclogite.png,metamorphic,eclogite
test,metamorphic,66Eclogite.png,metamorphic,eclogite
test,metamorphic,227Eclogite.png,metamorphic,eclogite
test,metamorphic,88Eclogite.png,metamorphic,eclogite
test,metamorphic,22Eclogite.png,metamorphic,eclogite
test,metamorphic,95Eclogite.png,metamorphic,eclogite
test,metamorphic,96Eclogite.png,metamorphic,eclogite
test,metamorphic,206Eclogite.png,metamorphic,eclogite
test,metamorphic,115Eclogite.png,metamorphic,eclogite
test,metamorphic,133Eclogite.png,metamorphic,eclogite
test,metamorphic,259Eclogite.png,metamorphic,eclogite
test,metamorphic,166Eclogite.png,metamorphic,eclogite
test,metamorphic,30Eclogite.png,metamorphic,eclogite
test,metamorphic,202Eclogite.png,metamorphic,eclogite
test,metamorphic,Eclogite8.png,metamorphic,eclogite
test,metamorphic,188Eclogite.png,metamorphic,eclogite
test,metamorphic,226Eclogite.png,metamorphic,eclogite
test,metamorphic,52Eclogite.png,metamorphic,eclogite
test,metamorphic,94Eclogite.png,metamorphic,eclogite
test,metamorphic,181Eclogite.png,metamorphic,eclogite
test,metamorphic,198Eclogite.png,metamorphic,eclogite
test,metamorphic,Eclogite27.png,metamorphic,eclogite
test,metamorphic,62Eclogite.png,metamorphic,eclogite
test,metamorphic,110Eclogite.png,metamorphic,eclogite
test,metamorphic,53Eclogite.png,metamorphic,eclogite
test,metamorphic,146Eclogite.png,metamorphic,eclogite
test,metamorphic,Eclogite0.png,metamorphic,eclogite
test,metamorphic,184Eclogite.png,metamorphic,eclogite
test,metamorphic,45Gneiss.png,metamorphic,gneiss
test,metamorphic,202Gneiss.png,metamorphic,gneiss
test,metamorphic,66Gneiss.png,metamorphic,gneiss
test,metamorphic,130Gneiss.png,metamorphic,gneiss
test,metamorphic,184Gneiss.png,metamorphic,gneiss
test,metamorphic,177Gneiss.png,metamorphic,gneiss
test,metamorphic,Gneiss28.png,metamorphic,gneiss
test,metamorphic,Gneiss16.png,metamorphic,gneiss
test,metamorphic,Gneiss34.png,metamorphic,gneiss
test,metamorphic,36Gneiss.png,metamorphic,gneiss
test,metamorphic,103Gneiss.png,metamorphic,gneiss
test,metamorphic,Gneiss24.png,metamorphic,gneiss
test,metamorphic,186Gneiss.png,metamorphic,gneiss
test,metamorphic,152Gneiss.png,metamorphic,gneiss
test,metamorphic,94Gneiss.png,metamorphic,gneiss
test,metamorphic,31Gneiss.png,metamorphic,gneiss
test,metamorphic,Gneiss31.png,metamorphic,gneiss
test,metamorphic,230Gneiss.png,metamorphic,gneiss
test,metamorphic,47Gneiss.png,metamorphic,gneiss
test,metamorphic,219Gneiss.png,metamorphic,gneiss
test,metamorphic,Gneiss46.png,metamorphic,gneiss
test,metamorphic,226Gneiss.png,metamorphic,gneiss
test,metamorphic,26Gneiss.png,metamorphic,gneiss
test,metamorphic,235Gneiss.png,metamorphic,gneiss
test,metamorphic,Gneiss37.png,metamorphic,gneiss
test,metamorphic,Gneiss22.png,metamorphic,gneiss
test,metamorphic,Gneiss33.png,metamorphic,gneiss
test,metamorphic,41Gneiss.png,metamorphic,gneiss
test,metamorphic,168Granulite.png,metamorphic,granulite
test,metamorphic,92Granulite.png,metamorphic,granulite
test,metamorphic,174Granulite.png,metamorphic,granulite
test,metamorphic,Granulite49.png,metamorphic,granulite
test,metamorphic,50Granulite.png,metamorphic,granulite
test,metamorphic,216Granulite.png,metamorphic,granulite
test,metamorphic,226Granulite.png,metamorphic,granulite
test,metamorphic,249Granulite.png,metamorphic,granulite
test,metamorphic,85Granulite.png,metamorphic,granulite
test,metamorphic,186Granulite.png,metamorphic,granulite
test,metamorphic,267Granulite.png,metamorphic,granulite
test,metamorphic,207Granulite.png,metamorphic,granulite
test,metamorphic,210Granulite.png,metamorphic,granulite
test,metamorphic,224Granulite.png,metamorphic,granulite
test,metamorphic,31Granulite.png,metamorphic,granulite
test,metamorphic,37Granulite.png,metamorphic,granulite
test,metamorphic,139Granulite.png,metamorphic,granulite
test,metamorphic,48Granulite.png,metamorphic,granulite
test,metamorphic,16Granulite.png,metamorphic,granulite
test,metamorphic,122Granulite.png,metamorphic,granulite
test,metamorphic,Granulite45.png,metamorphic,granulite
test,metamorphic,115Granulite.png,metamorphic,granulite
test,metamorphic,153Granulite.png,metamorphic,granulite
test,metamorphic,196Granulite.png,metamorphic,granulite
test,metamorphic,27Granulite.png,metamorphic,granulite
test,metamorphic,20Granulite.png,metamorphic,granulite
test,metamorphic,179Granulite.png,metamorphic,granulite
test,metamorphic,200Granulite.png,metamorphic,granulite
test,metamorphic,68Greenschist.png,metamorphic,greenschist
test,metamorphic,249Greenschist.png,metamorphic,greenschist
test,metamorphic,Greenschist29.png,metamorphic,greenschist
test,metamorphic,Greenschist26.png,metamorphic,greenschist
test,metamorphic,164Greenschist.png,metamorphic,greenschist
test,metamorphic,108Greenschist.png,metamorphic,greenschist
test,metamorphic,17Greenschist.png,metamorphic,greenschist
test,metamorphic,Greenschist14.png,metamorphic,greenschist
test,metamorphic,145Greenschist.png,metamorphic,greenschist
test,metamorphic,163Greenschist.png,metamorphic,greenschist
test,metamorphic,61Greenschist.png,metamorphic,greenschist
test,metamorphic,29Greenschist.png,metamorphic,greenschist
test,metamorphic,15Greenschist.png,metamorphic,greenschist
test,metamorphic,60Greenschist.png,metamorphic,greenschist
test,metamorphic,129Greenschist.png,metamorphic,greenschist
test,metamorphic,74Greenschist.png,metamorphic,greenschist
test,metamorphic,42Greenschist.png,metamorphic,greenschist
test,metamorphic,46Greenschist.png,metamorphic,greenschist
test,metamorphic,222Greenschist.png,metamorphic,greenschist
test,metamorphic,246Greenschist.png,metamorphic,greenschist
test,metamorphic,141Greenschist.png,metamorphic,greenschist
test,metamorphic,184Hornfels.png,metamorphic,hornfels
test,metamorphic,51Hornfels.png,metamorphic,hornfels
test,metamorphic,66Hornfels.png,metamorphic,hornfels
test,metamorphic,243Hornfels.png,metamorphic,hornfels
test,metamorphic,201Hornfels.png,metamorphic,hornfels
test,metamorphic,115Hornfels.png,metamorphic,hornfels
test,metamorphic,86Hornfels.png,metamorphic,hornfels
test,metamorphic,239Hornfels.png,metamorphic,hornfels
test,metamorphic,187Hornfels.png,metamorphic,hornfels
test,metamorphic,17Hornfels.png,metamorphic,hornfels
test,metamorphic,210Hornfels.png,metamorphic,hornfels
test,metamorphic,209Hornfels.png,metamorphic,hornfels
test,metamorphic,62Hornfels.png,metamorphic,hornfels
test,metamorphic,95Hornfels.png,metamorphic,hornfels
test,metamorphic,211Hornfels.png,metamorphic,hornfels
test,metamorphic,180Hornfels.png,metamorphic,hornfels
test,metamorphic,Hornfels20.png,metamorphic,hornfels
test,metamorphic,Hornfels10.png,metamorphic,hornfels
test,metamorphic,240Hornfels.png,metamorphic,hornfels
test,metamorphic,73Hornfels.png,metamorphic,hornfels
test,metamorphic,10Hornfels.png,metamorphic,hornfels
test,metamorphic,90Hornfels.png,metamorphic,hornfels
test,metamorphic,226Hornfels.png,metamorphic,hornfels
test,metamorphic,Hornfels5.png,metamorphic,hornfels
test,metamorphic,62Marble.png,metamorphic,marble
test,metamorphic,173Marble.png,metamorphic,marble
test,metamorphic,39Marble.png,metamorphic,marble
test,metamorphic,Marble22.png,metamorphic,marble
test,metamorphic,153Marble.png,metamorphic,marble
test,metamorphic,204Marble.png,metamorphic,marble
test,metamorphic,190Marble.png,metamorphic,marble
test,metamorphic,Marble9.png,metamorphic,marble
test,metamorphic,154Marble.png,metamorphic,marble
test,metamorphic,201Marble.png,metamorphic,marble
test,metamorphic,139Marble.png,metamorphic,marble
test,metamorphic,57Marble.png,metamorphic,marble
test,metamorphic,Marble2.png,metamorphic,marble
test,metamorphic,21Marble.png,metamorphic,marble
test,metamorphic,31Marble.png,metamorphic,marble
test,metamorphic,Marble45.png,metamorphic,marble
test,metamorphic,23Marble.png,metamorphic,marble
test,metamorphic,Marble17.png,metamorphic,marble
test,metamorphic,Marble20.png,metamorphic,marble
test,metamorphic,80Marble.png,metamorphic,marble
test,metamorphic,29Marble.png,metamorphic,marble
test,metamorphic,128Marble.png,metamorphic,marble
test,metamorphic,50Migmatite.png,metamorphic,migmatite
test,metamorphic,44Migmatite.png,metamorphic,migmatite
test,metamorphic,12Migmatite.png,metamorphic,migmatite
test,metamorphic,208Migmatite.png,metamorphic,migmatite
test,metamorphic,69Migmatite.png,metamorphic,migmatite
test,metamorphic,52Migmatite.png,metamorphic,migmatite
test,metamorphic,10Migmatite.png,metamorphic,migmatite
test,metamorphic,193Migmatite.png,metamorphic,migmatite
test,metamorphic,51Migmatite.png,metamorphic,migmatite
test,metamorphic,35Migmatite.png,metamorphic,migmatite
test,metamorphic,102Migmatite.png,metamorphic,migmatite
test,metamorphic,28Migmatite.png,metamorphic,migmatite
test,metamorphic,15Migmatite.png,metamorphic,migmatite
test,metamorphic,Migmatite25.png,metamorphic,migmatite
test,metamorphic,18Migmatite.png,metamorphic,migmatite
test,metamorphic,234Migmatite.png,metamorphic,migmatite
test,metamorphic,66Migmatite.png,metamorphic,migmatite
test,metamorphic,82Migmatite.png,metamorphic,migmatite
test,metamorphic,83Migmatite.png,metamorphic,migmatite
test,metamorphic,105Migmatite.png,metamorphic,migmatite
test,metamorphic,80Migmatite.png,metamorphic,migmatite
test,metamorphic,231Migmatite.png,metamorphic,migmatite
