ts,rf_top_class,ssc_state,ssc_intent,hard_stop,soft_bypass,nav_mode,final_action,cam_ok_count,cam_expected,dist_m,label,expected,decision_ok
1772139749.082,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP_RETREAT_DONE,1,1,1.543,human_hazard,SEARCH_ROUTE,1
1772139749.334,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.543,human_hazard,SEARCH_ROUTE,1
1772139749.556,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.543,unknown,NO_REQUIREMENT,1
1772139749.788,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.543,human_hazard,SEARCH_ROUTE,1
1772139750.011,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.543,human_hazard,SEARCH_ROUTE,1
1772139750.259,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.543,unknown,NO_REQUIREMENT,1
1772139750.511,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.550,unknown,NO_REQUIREMENT,1
1772139750.755,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.550,object_hazard,GO_HOME,1
1772139751.019,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.534,unknown,NO_REQUIREMENT,1
1772139751.266,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.534,unknown,NO_REQUIREMENT,1
1772139751.520,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.544,unknown,NO_REQUIREMENT,1
1772139751.768,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.544,harvestable,APPROACH_OR_HARVEST,0
1772139752.083,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.528,object_hazard,GO_HOME,1
1772139752.326,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.528,object_hazard,GO_HOME,1
1772139752.586,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.527,unknown,NO_REQUIREMENT,1
1772139752.855,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.522,unknown,NO_REQUIREMENT,1
1772139753.123,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.528,unknown,NO_REQUIREMENT,1
1772139753.395,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.532,object_hazard,GO_HOME,1
1772139753.655,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.534,unknown,NO_REQUIREMENT,1
1772139753.907,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139754.173,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.524,unknown,NO_REQUIREMENT,1
1772139754.421,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.524,unknown,NO_REQUIREMENT,1
1772139754.688,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.535,object_hazard,GO_HOME,1
1772139754.946,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.531,unknown,NO_REQUIREMENT,1
1772139755.202,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.536,unknown,NO_REQUIREMENT,1
1772139755.465,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.529,unknown,NO_REQUIREMENT,1
1772139755.735,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.525,unknown,NO_REQUIREMENT,1
1772139756.002,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.536,object_hazard,GO_HOME,1
1772139756.271,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.522,unknown,NO_REQUIREMENT,1
1772139756.546,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.533,object_hazard,GO_HOME,1
1772139756.801,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.524,unknown,NO_REQUIREMENT,1
1772139757.079,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.536,unknown,NO_REQUIREMENT,1
1772139757.348,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.523,unknown,NO_REQUIREMENT,1
1772139757.631,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.540,unknown,NO_REQUIREMENT,1
1772139757.877,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.540,unknown,NO_REQUIREMENT,1
1772139758.165,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.527,unknown,NO_REQUIREMENT,1
1772139758.423,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.542,object_hazard,GO_HOME,1
1772139758.717,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.534,object_hazard,GO_HOME,1
1772139758.980,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.534,unknown,NO_REQUIREMENT,1
1772139759.245,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.522,unknown,NO_REQUIREMENT,1
1772139759.499,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.534,object_hazard,GO_HOME,1
1772139759.778,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.522,unknown,NO_REQUIREMENT,1
1772139760.048,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.533,unknown,NO_REQUIREMENT,1
1772139760.315,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.532,unknown,NO_REQUIREMENT,1
1772139760.582,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.525,unknown,NO_REQUIREMENT,1
1772139760.841,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.524,unknown,NO_REQUIREMENT,1
1772139761.092,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.538,unknown,NO_REQUIREMENT,1
1772139761.379,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.524,unknown,NO_REQUIREMENT,1
1772139761.639,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.531,object_hazard,GO_HOME,1
1772139761.908,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.534,unknown,NO_REQUIREMENT,1
1772139762.166,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139762.425,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.521,unknown,NO_REQUIREMENT,1
1772139762.697,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.543,object_hazard,GO_HOME,1
1772139762.983,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.528,unknown,NO_REQUIREMENT,1
1772139763.238,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.522,unknown,NO_REQUIREMENT,1
1772139763.503,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.530,object_hazard,GO_HOME,1
1772139763.769,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.541,object_hazard,GO_HOME,1
1772139764.031,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.520,unknown,NO_REQUIREMENT,1
1772139764.294,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.533,object_hazard,GO_HOME,1
1772139764.559,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.523,unknown,NO_REQUIREMENT,1
1772139764.819,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.539,object_hazard,GO_HOME,1
1772139765.079,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.539,unknown,NO_REQUIREMENT,1
1772139765.332,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.539,unknown,NO_REQUIREMENT,1
1772139765.568,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.539,unknown,NO_REQUIREMENT,1
1772139765.849,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.539,unknown,NO_REQUIREMENT,1
1772139766.073,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.539,unknown,NO_REQUIREMENT,1
1772139766.301,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.539,unknown,NO_REQUIREMENT,1
1772139766.532,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.539,unknown,NO_REQUIREMENT,1
1772139766.797,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.539,unknown,NO_REQUIREMENT,1
1772139767.041,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.539,object_hazard,GO_HOME,1
1772139767.394,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.533,unknown,NO_REQUIREMENT,1
1772139767.699,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.538,unknown,NO_REQUIREMENT,1
1772139767.995,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.534,unknown,NO_REQUIREMENT,1
1772139768.247,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.536,unknown,NO_REQUIREMENT,1
1772139768.510,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.544,object_hazard,GO_HOME,1
1772139768.771,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.540,unknown,NO_REQUIREMENT,1
1772139769.051,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.531,unknown,NO_REQUIREMENT,1
1772139769.321,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.520,unknown,NO_REQUIREMENT,1
1772139769.610,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.544,harvestable,APPROACH_OR_HARVEST,0
1772139769.856,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.544,unknown,NO_REQUIREMENT,1
1772139770.128,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.532,object_hazard,GO_HOME,1
1772139770.398,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.529,unknown,NO_REQUIREMENT,1
1772139770.658,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.520,object_hazard,GO_HOME,1
1772139770.932,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.529,unknown,NO_REQUIREMENT,1
1772139771.169,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.529,unknown,NO_REQUIREMENT,1
1772139771.433,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.532,object_hazard,GO_HOME,1
1772139771.703,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.523,unknown,NO_REQUIREMENT,1
1772139771.956,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.530,object_hazard,GO_HOME,1
1772139772.217,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.532,human_hazard,SEARCH_ROUTE,1
1772139772.480,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.540,object_hazard,GO_HOME,1
1772139772.765,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.524,harvestable,APPROACH_OR_HARVEST,0
1772139773.018,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.528,unknown,NO_REQUIREMENT,1
1772139773.272,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.534,harvestable,APPROACH_OR_HARVEST,0
1772139773.557,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.532,object_hazard,GO_HOME,1
1772139773.826,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.529,object_hazard,GO_HOME,1
1772139774.097,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.544,human_hazard,SEARCH_ROUTE,1
1772139774.380,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.541,unknown,NO_REQUIREMENT,1
1772139774.654,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.538,object_hazard,GO_HOME,1
1772139774.914,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.538,object_hazard,GO_HOME,1
1772139775.213,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.538,object_hazard,GO_HOME,1
1772139775.441,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.538,unknown,NO_REQUIREMENT,1
1772139775.697,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.538,unknown,NO_REQUIREMENT,1
1772139775.959,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.538,unknown,NO_REQUIREMENT,1
1772139776.191,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.538,human_hazard,SEARCH_ROUTE,1
1772139776.480,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.538,unknown,NO_REQUIREMENT,1
1772139776.707,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.538,unknown,NO_REQUIREMENT,1
1772139776.961,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.523,unknown,NO_REQUIREMENT,1
1772139777.222,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.528,unknown,NO_REQUIREMENT,1
1772139777.462,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:DUMP_RETREAT:TUCK,1,1,1.528,object_hazard,GO_HOME,1
1772139777.705,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.528,unknown,NO_REQUIREMENT,1
1772139777.943,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.528,unknown,NO_REQUIREMENT,1
1772139778.199,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.528,unknown,NO_REQUIREMENT,1
1772139778.428,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.528,human_hazard,SEARCH_ROUTE,1
1772139778.660,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.528,unknown,NO_REQUIREMENT,1
1772139778.880,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.528,unknown,NO_REQUIREMENT,1
1772139779.121,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.528,unknown,NO_REQUIREMENT,1
1772139779.358,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.528,harvestable,APPROACH_OR_HARVEST,0
1772139779.618,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.542,harvestable,APPROACH_OR_HARVEST,0
1772139779.880,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.538,harvestable,APPROACH_OR_HARVEST,0
1772139780.159,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.544,unknown,NO_REQUIREMENT,1
1772139780.439,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.544,unknown,NO_REQUIREMENT,1
1772139780.713,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.521,unknown,NO_REQUIREMENT,1
1772139780.994,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.534,unknown,NO_REQUIREMENT,1
1772139781.283,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.535,harvestable,APPROACH_OR_HARVEST,1
1772139781.563,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.522,unknown,NO_REQUIREMENT,1
1772139781.848,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.536,unknown,NO_REQUIREMENT,1
1772139782.157,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.521,unknown,NO_REQUIREMENT,1
1772139782.435,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.537,unknown,NO_REQUIREMENT,1
1772139782.686,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:SCOOP,1,1,1.524,unknown,NO_REQUIREMENT,1
1772139782.940,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:SCOOP,1,1,1.534,unknown,NO_REQUIREMENT,1
1772139783.222,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:SCOOP,1,1,1.530,unknown,NO_REQUIREMENT,1
1772139783.516,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:SCOOP,1,1,1.531,unknown,NO_REQUIREMENT,1
1772139783.781,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:SCOOP,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139784.030,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:LIFT,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139784.265,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:LIFT,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139784.538,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:LIFT,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139784.768,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:LIFT,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139785.008,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:LIFT,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139785.239,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:DUMP,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139785.461,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:DUMP,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139785.678,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:DUMP,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139785.953,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:DUMP,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139786.238,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.556,object_hazard,GO_HOME,1
1772139786.481,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.556,unknown,NO_REQUIREMENT,1
1772139786.745,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.546,unknown,NO_REQUIREMENT,1
1772139787.011,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.536,unknown,NO_REQUIREMENT,1
1772139787.256,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.536,unknown,NO_REQUIREMENT,1
1772139787.509,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.525,unknown,NO_REQUIREMENT,1
1772139787.796,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.524,unknown,NO_REQUIREMENT,1
1772139788.058,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.540,unknown,NO_REQUIREMENT,1
1772139788.318,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.536,unknown,NO_REQUIREMENT,1
1772139788.606,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.525,unknown,NO_REQUIREMENT,1
1772139788.887,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.528,unknown,NO_REQUIREMENT,1
1772139789.144,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.528,unknown,NO_REQUIREMENT,1
1772139789.389,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.528,unknown,NO_REQUIREMENT,1
1772139789.640,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.527,unknown,NO_REQUIREMENT,1
1772139789.903,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.522,unknown,NO_REQUIREMENT,1
1772139790.156,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.524,unknown,NO_REQUIREMENT,1
1772139790.426,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.527,unknown,NO_REQUIREMENT,1
1772139790.725,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.522,unknown,NO_REQUIREMENT,1
1772139790.997,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.535,unknown,NO_REQUIREMENT,1
1772139791.265,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.524,unknown,NO_REQUIREMENT,1
1772139791.522,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.540,unknown,NO_REQUIREMENT,1
1772139791.801,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.530,unknown,NO_REQUIREMENT,1
1772139792.084,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.520,unknown,NO_REQUIREMENT,1
1772139792.346,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139792.593,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139792.861,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139793.136,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.529,unknown,NO_REQUIREMENT,1
1772139793.405,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.542,unknown,NO_REQUIREMENT,1
1772139793.676,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.543,unknown,NO_REQUIREMENT,1
1772139793.946,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.533,unknown,NO_REQUIREMENT,1
1772139794.213,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.541,unknown,NO_REQUIREMENT,1
1772139794.462,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.541,unknown,NO_REQUIREMENT,1
1772139794.742,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.521,unknown,NO_REQUIREMENT,1
1772139795.011,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.530,unknown,NO_REQUIREMENT,1
1772139795.277,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.540,unknown,NO_REQUIREMENT,1
1772139795.545,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.528,unknown,NO_REQUIREMENT,1
